ticker,date,close,previous_high,pullback,pullback_zone,sma50,dist_sma50,ret_5d,ret_10d,ret_20d,volume_ratio,close_location,cross_sma50,institutional_score,falling_score,falling_risk,confirmation_sma50,confirmation_institutional,confirmation_volume,confirmations_total,revenue_yoy,eps_growth_yoy,growth_class,fundamentals_ok,signal,initial_weight,confirmation_weight,cash_weight,needs_confirmation,confirmation_trigger,confirmation_executed,effective_weight,current_cash_weight,reason,run_timestamp
F,2026-08-14 00:00:00,14.369999885559082,18.565744400024414,0.22599387474384358,True,14.090342102050782,0.019847480031559783,0.039029501387047194,-0.01051557738060449,0.020775245326211778,0.9346806387649379,0.8627455013622602,True,1.0,1,BAIXO,True,False,False,1,0.06379891290981088,4.25,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 22.6% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
MU,2026-08-14 00:00:00,971.6599731445312,1213.3734130859375,0.19920779319423476,False,960.6536303710938,0.011457139623972212,0.10721647849748228,0.1805887252675733,0.14454321122923197,0.6347757318656403,0.5561139469784291,True,1.0,1,BAIXO,True,False,False,1,3.457155144608107,13.68452380952381,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 19.9% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
MCD,2026-08-14 00:00:00,272.8299865722656,336.88055419921875,0.19012842038094002,False,273.6261999511719,-0.0029098579706487993,-0.006011455654396203,0.00809182606154124,0.019125155132831972,0.5934564119043018,0.3832910936820479,False,1.0,1,BAIXO,True,False,False,1,0.03741049247406103,0.0573248407643312,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 19.0% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
WMT,2026-08-14 00:00:00,115.2699966430664,134.1999969482422,0.14105812768741444,False,114.48799942016602,0.006830385951897888,0.030576649223080787,0.0366007176845391,0.009016095925747036,0.6547425347047484,0.34806525037936265,False,1.0,1,BAIXO,True,False,False,1,0.0713680243442838,0.1964285714285714,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 14.1% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
COST,2026-08-14 00:00:00,961.0999755859375,1092.5828857421875,0.1203413597925197,False,949.554013671875,0.012159352441063254,0.01401106556002052,0.009675446528243592,0.02312545774265362,0.6206352842159093,0.44020788886928347,False,0.0,1,BAIXO,True,False,False,1,0.11584526540621787,0.1518691588785046,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 12.0% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
AMD,2026-08-14 00:00:00,514.3900146484375,580.9099731445312,0.11450992678953975,False,510.40020080566404,0.007817030315575124,0.0641965206828321,0.08031087103251444,0.0375786762058925,0.8838281576669518,0.9911036376754253,True,1.0,1,BAIXO,True,False,False,1,0.5011060507482108,1.5555555555555554,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 11.5% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
AAPL,2026-08-14 00:00:00,305.92999267578125,339.78692626953125,0.09964166062967783,False,308.95068115234375,-0.009777251389431307,-0.022775202639800707,-0.008792777991625367,-0.08253771907153284,0.5183635558974528,0.5109729264326031,False,0.0,1,BAIXO,True,False,False,1,0.16356501765281384,0.286624203821656,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 10.0% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
XOM,2026-08-14 00:00:00,160.10000610351562,170.31399536132812,0.059971520462209216,False,147.56879974365233,0.08491772232092254,0.046131816042248364,0.029979436367198797,0.08645497720138517,0.7106529859042199,0.42288976443705545,False,0.0,1,BAIXO,True,False,False,1,,,SEM_DADOS,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 6.0% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
MA,2026-08-14 00:00:00,569.2899780273438,595.2506713867188,0.04361304339043581,False,528.8596759033203,0.0764480711352522,0.01126204047044399,-0.0066480504639673255,0.04725902059453824,0.8253783915917058,0.7784896935496513,False,1.0,1,BAIXO,True,False,False,1,0.14066150252059506,0.22113022113022107,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 4.4% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
LLY,2026-08-14 00:00:00,1180.1600341796875,1233.7921142578125,0.043469300426180246,False,1167.900048828125,0.0104974611173827,-0.003254415694436741,0.02873439932409938,0.002324827454860401,0.8448682647310912,0.3223045780677796,False,1.0,1,BAIXO,True,False,False,1,0.47669642684972713,0.26232114467408585,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 4.3% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
GM,2026-08-14 00:00:00,86.7699966430664,90.30000305175781,0.03909198548607018,False,81.8415998840332,0.060218724536379664,-0.009248745958590154,-0.023520188531730546,0.1406598789426603,0.4922383275506789,0.6019377203638411,False,1.0,1,BAIXO,True,False,False,1,0.020830903450045568,-0.26178010471204194,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 3.9% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
GE,2026-08-14 00:00:00,368.3800048828125,381.2200012207031,0.033681329145311634,False,356.2527758789063,0.034041079326293744,-0.0045935520728872525,0.023078838530172785,0.0560445462348369,0.8591694579339599,0.9568248085211286,False,1.0,1,BAIXO,True,False,False,1,0.21101333575251746,0.1957671957671958,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 3.4% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
JNJ,2026-08-14 00:00:00,260.3500061035156,267.239990234375,0.02578201011314485,False,251.3097998046875,0.03597235884097638,0.004281808019422684,0.015603666490199952,0.028888764667001743,0.663396647644279,0.46666985806266303,False,1.0,1,BAIXO,True,False,False,1,0.06599839952828201,-0.008733624454148492,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 2.6% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
JPM,2026-08-14 00:00:00,362.8399963378906,365.17999267578125,0.006407788993982866,False,338.791650390625,0.07098269960176995,0.014880307360983114,0.0314107493805007,0.06373494531037172,0.7421836310211628,0.3123572697284953,False,1.0,1,BAIXO,True,False,False,1,0.46689397779108877,0.4694656488549618,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 0.6% | Falling Score 1 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
AVGO,2026-08-14 00:00:00,392.989990234375,480.8090515136719,0.18264851920492542,False,390.3288507080078,0.006817685962849707,-0.08128394131630234,0.009530393204664867,0.05975785255918331,1.6543432207557742,0.18708292643229166,False,2.0,2,MODERADO,True,True,True,3,0.47873900293255134,0.8543689320388348,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 18.3% | Falling Score 2 | 3 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
ORCL,2026-08-14 00:00:00,150.52000427246094,324.6299743652344,0.5363336224056932,False,152.0817073059082,-0.010268842065968786,0.023806284167382508,0.1590052354790652,0.19072858090248102,0.6600583534624712,0.22661423591426125,False,2.0,2,MODERADO,True,True,False,2,0.21656050955414008,0.2450980392156863,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 53.6% | Falling Score 2 | 2 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
INTC,2026-08-14 00:00:00,102.5,140.94000244140625,0.27274018572113423,True,109.40139953613281,-0.0630832838098514,0.008362011425102622,0.13636367481049572,0.07849325560406073,0.7868424848577936,0.09336036861691098,False,2.0,2,MODERADO,True,True,False,2,0.25421883505715837,,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 27.3% | Falling Score 2 | 2 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
SHOP,2026-08-14 00:00:00,154.32000732421875,179.00999450683594,0.13792518820324495,False,122.9170001220703,0.2554813994074192,0.0181434312008546,0.3172855767323983,0.24894796352709703,0.466798877722919,0.1772172156704763,False,2.0,2,MODERADO,True,True,False,2,0.33694029850746277,0.681159420289855,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 13.8% | Falling Score 2 | 2 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
MSFT,2026-08-14 00:00:00,495.3999938964844,538.6585693359375,0.08030796853892552,False,412.77559753417967,0.2001678317610891,-0.00918017645861069,0.06601823161299825,0.2579350583593847,0.4198913322724547,0.2430182855023878,False,2.0,2,MODERADO,True,True,False,2,0.18297034224873698,0.23410404624277437,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 8.0% | Falling Score 2 | 2 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
ADBE,2026-08-14 00:00:00,264.0199890136719,688.3699951171875,0.6164562794914887,False,230.52659912109374,0.14529078214954416,-0.00448701964385767,0.054350805289421045,0.1128345163906086,0.5360356747864977,0.20033925821088125,False,1.0,2,MODERADO,True,False,False,1,0.12685169419376807,0.07868020304568524,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 61.6% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
CRM,2026-08-14 00:00:00,196.2100067138672,363.2192077636719,0.4598027788179887,False,172.45709655761718,0.13773228606057542,0.018003533889212164,0.06624281142477129,0.1489723124959177,0.68696252340304,0.09801769887709935,False,1.0,2,MODERADO,True,False,False,1,0.13266863363516124,0.5220125786163521,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 46.0% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
SOFI,2026-08-14 00:00:00,18.290000915527344,32.209999084472656,0.4321638796834263,False,17.489199962615967,0.04578831247988058,-0.004896531520597991,0.12139800824147717,0.05844908499699275,0.464999088504669,0.03333418104599265,False,0.0,2,MODERADO,True,False,False,1,0.011106721969846634,0.5,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 43.2% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
HOOD,2026-08-14 00:00:00,95.55999755859375,152.4600067138672,0.3732126895551161,False,99.09340042114258,-0.03565729753477043,0.024332689685809372,0.10397412492887104,-0.04401762271086673,0.7543174014947392,0.04028038508130092,False,1.0,2,MODERADO,True,False,False,1,0.3225480283114257,0.4761904761904763,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 37.3% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
META,2026-08-14 00:00:00,589.8499755859375,787.419189453125,0.2509072886633642,True,597.0579211425782,-0.01207243937547453,-0.0038000339347648016,0.05952821451974688,-0.08693369039291288,0.5306644123132911,0.0445502969210525,False,1.0,2,MODERADO,True,False,False,1,0.27959003283104633,-0.134453781512605,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 25.1% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
GOOGL,2026-08-14 00:00:00,345.8999938964844,402.3796691894531,0.14036413769796185,False,353.8855554199219,-0.02256537855567975,-0.02370870501241118,-0.02872549587528972,-0.002508853547742329,0.5564198919962515,0.2352926091193517,False,1.0,2,MODERADO,True,False,False,1,0.2423362508814868,2.9437229437229435,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 14.0% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
AMZN,2026-08-14 00:00:00,262.6499938964844,284.0199890136719,0.07524116591722996,False,248.16659942626953,0.05836157848678525,-0.04309973993127314,-0.03288163015430834,0.062371065143482785,0.5572669486596077,0.06784116381444505,False,0.0,2,MODERADO,True,False,False,1,0.19620517346245125,2.422619047619048,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 7.5% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
NVDA,2026-08-14 00:00:00,225.16000366210938,235.465576171875,0.04376679036193043,False,206.51959930419923,0.09025973525376263,0.005358085873677032,0.1215940406580791,0.1102016980058318,0.6099679888792974,0.2207366052063505,False,1.0,2,MODERADO,True,False,False,1,0.8522763378875222,2.1447368421052633,CRESCIMENTO_FORTE,True,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos aprovados | queda 4.4% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
SBUX,2026-08-14 00:00:00,107.69000244140625,111.53936767578125,0.034511270007950956,False,102.88495162963868,0.046703144975609456,0.025844103375250782,0.02906054838634886,0.026719380998182274,0.44460821529655054,0.16296405138261738,False,1.0,2,MODERADO,True,False,False,1,-0.014096869712351912,0.8571428571428572,NAO_APROVADO,False,AGUARDAR,0.0,0.0,1.0,False,,False,0.0,1.0,fundamentos não aprovados | queda 3.5% | Falling Score 2 | 1 confirmações | condições insuficientes para entrada,2026-08-17 03:05:09.876246+00:00
